timestamp,value
1970-01-01 00:00:00,-0.263
1970-01-01 00:00:01,0.055
1970-01-01 00:00:02,-0.263
1970-01-01 00:00:03,-0.732
1970-01-01 00:00:04,-0.26
1970-01-01 00:00:05,-0.514
1970-01-01 00:00:06,0.5379999999999999
1970-01-01 00:00:07,-0.06
1970-01-01 00:00:08,0.312
1970-01-01 00:00:09,-0.212
1970-01-01 00:00:10,-0.11
1970-01-01 00:00:11,-0.43799999999999994
1970-01-01 00:00:12,0.102
1970-01-01 00:00:13,-0.221
1970-01-01 00:00:14,-0.183
1970-01-01 00:00:15,-0.486
1970-01-01 00:00:16,0.423
1970-01-01 00:00:17,0.106
1970-01-01 00:00:18,0.105
1970-01-01 00:00:19,0.105
1970-01-01 00:00:20,-0.526
1970-01-01 00:00:21,0.035
1970-01-01 00:00:22,-0.502
1970-01-01 00:00:23,-0.113
1970-01-01 00:00:24,0.315
1970-01-01 00:00:25,0.385
1970-01-01 00:00:26,0.48100000000000004
1970-01-01 00:00:27,0.28600000000000003
1970-01-01 00:00:28,0.06
1970-01-01 00:00:29,-0.386
1970-01-01 00:00:30,0.691
1970-01-01 00:00:31,-0.098
1970-01-01 00:00:32,-0.38
1970-01-01 00:00:33,0.312
1970-01-01 00:00:34,-0.059000000000000004
1970-01-01 00:00:35,-0.16399999999999998
1970-01-01 00:00:36,0.138
1970-01-01 00:00:37,-0.006999999999999999
1970-01-01 00:00:38,-0.33
1970-01-01 00:00:39,0.27699999999999997
1970-01-01 00:00:40,-0.11199999999999999
1970-01-01 00:00:41,-0.07200000000000001
1970-01-01 00:00:42,0.11699999999999999
1970-01-01 00:00:43,0.183
1970-01-01 00:00:44,0.537
1970-01-01 00:00:45,0.428
1970-01-01 00:00:46,0.105
1970-01-01 00:00:47,-0.017
1970-01-01 00:00:48,-0.079
1970-01-01 00:00:49,0.555
1970-01-01 00:00:50,0.256
1970-01-01 00:00:51,-0.111
1970-01-01 00:00:52,-0.37200000000000005
1970-01-01 00:00:53,-0.033
1970-01-01 00:00:54,0.502
1970-01-01 00:00:55,0.16699999999999998
1970-01-01 00:00:56,0.02
1970-01-01 00:00:57,-0.374
1970-01-01 00:00:58,-0.344
1970-01-01 00:00:59,-0.1
1970-01-01 00:01:00,-0.33299999999999996
1970-01-01 00:01:01,0.19
1970-01-01 00:01:02,0.019
1970-01-01 00:01:03,-0.038
1970-01-01 00:01:04,0.11699999999999999
1970-01-01 00:01:05,-0.046
1970-01-01 00:01:06,-0.038
1970-01-01 00:01:07,0.455
1970-01-01 00:01:08,0.48700000000000004
1970-01-01 00:01:09,-0.27699999999999997
1970-01-01 00:01:10,-0.23199999999999998
1970-01-01 00:01:11,0.375
1970-01-01 00:01:12,-0.203
1970-01-01 00:01:13,0.253
1970-01-01 00:01:14,0.044000000000000004
1970-01-01 00:01:15,0.222
1970-01-01 00:01:16,0.076
1970-01-01 00:01:17,0.41100000000000003
1970-01-01 00:01:18,-0.359
1970-01-01 00:01:19,0.32799999999999996
1970-01-01 00:01:20,-0.563
1970-01-01 00:01:21,-0.07
1970-01-01 00:01:22,0.027999999999999997
1970-01-01 00:01:23,0.193
1970-01-01 00:01:24,0.106
1970-01-01 00:01:25,-0.111
1970-01-01 00:01:26,-0.201
1970-01-01 00:01:27,0.228
1970-01-01 00:01:28,0.064
1970-01-01 00:01:29,0.255
1970-01-01 00:01:30,0.21100000000000002
1970-01-01 00:01:31,-0.214
1970-01-01 00:01:32,0.141
1970-01-01 00:01:33,-0.306
1970-01-01 00:01:34,-0.07400000000000001
1970-01-01 00:01:35,0.086
1970-01-01 00:01:36,-0.084
1970-01-01 00:01:37,0.703
1970-01-01 00:01:38,0.36700000000000005
1970-01-01 00:01:39,-0.426
1970-01-01 00:01:40,-0.252
1970-01-01 00:01:41,-0.314
1970-01-01 00:01:42,0.153
1970-01-01 00:01:43,0.18600000000000003
1970-01-01 00:01:44,-0.35700000000000004
1970-01-01 00:01:45,0.22899999999999998
1970-01-01 00:01:46,-0.027000000000000003
1970-01-01 00:01:47,0.174
1970-01-01 00:01:48,0.353
1970-01-01 00:01:49,-0.391
1970-01-01 00:01:50,0.544
1970-01-01 00:01:51,-0.624
1970-01-01 00:01:52,-0.204
1970-01-01 00:01:53,0.47100000000000003
1970-01-01 00:01:54,-0.29
1970-01-01 00:01:55,0.152
1970-01-01 00:01:56,0.17300000000000001
1970-01-01 00:01:57,-0.359
1970-01-01 00:01:58,-0.26
1970-01-01 00:01:59,0.27899999999999997
1970-01-01 00:02:00,0.537
1970-01-01 00:02:01,0.391
1970-01-01 00:02:02,0.295
1970-01-01 00:02:03,-0.32299999999999995
1970-01-01 00:02:04,-0.084
1970-01-01 00:02:05,0.282
1970-01-01 00:02:06,0.003
1970-01-01 00:02:07,0.192
1970-01-01 00:02:08,0.04
1970-01-01 00:02:09,-0.254
1970-01-01 00:02:10,0.23
1970-01-01 00:02:11,0.29600000000000004
1970-01-01 00:02:12,-0.106
1970-01-01 00:02:13,-0.166
1970-01-01 00:02:14,-0.33799999999999997
1970-01-01 00:02:15,-0.040999999999999995
1970-01-01 00:02:16,0.48
1970-01-01 00:02:17,-0.9990000000000001
1970-01-01 00:02:18,-0.303
1970-01-01 00:02:19,0.536
1970-01-01 00:02:20,-0.044000000000000004
1970-01-01 00:02:21,-0.187
1970-01-01 00:02:22,-0.154
1970-01-01 00:02:23,-0.021
1970-01-01 00:02:24,-0.098
1970-01-01 00:02:25,-0.10099999999999999
1970-01-01 00:02:26,0.109
1970-01-01 00:02:27,0.45799999999999996
1970-01-01 00:02:28,-0.004
1970-01-01 00:02:29,0.163
1970-01-01 00:02:30,-0.136
1970-01-01 00:02:31,0.099
