timestamp,value
1970-01-01 00:00:00,-0.084
1970-01-01 00:00:01,0.03
1970-01-01 00:00:02,0.135
1970-01-01 00:00:03,0.133
1970-01-01 00:00:04,0.085
1970-01-01 00:00:05,0.191
1970-01-01 00:00:06,0.045
1970-01-01 00:00:07,-0.467
1970-01-01 00:00:08,-0.039
1970-01-01 00:00:09,-0.145
1970-01-01 00:00:10,-0.512
1970-01-01 00:00:11,-0.213
1970-01-01 00:00:12,0.327
1970-01-01 00:00:13,0.096
1970-01-01 00:00:14,0.191
1970-01-01 00:00:15,-0.04
1970-01-01 00:00:16,0.423
1970-01-01 00:00:17,0.456
1970-01-01 00:00:18,-0.062
1970-01-01 00:00:19,-0.13699999999999998
1970-01-01 00:00:20,-0.256
1970-01-01 00:00:21,-1.284
1970-01-01 00:00:22,0.015
1970-01-01 00:00:23,-0.33
1970-01-01 00:00:24,0.068
1970-01-01 00:00:25,-0.095
1970-01-01 00:00:26,-0.066
1970-01-01 00:00:27,0.062
1970-01-01 00:00:28,0.49700000000000005
1970-01-01 00:00:29,-0.036000000000000004
1970-01-01 00:00:30,-0.126
1970-01-01 00:00:31,0.14300000000000002
1970-01-01 00:00:32,0.142
1970-01-01 00:00:33,0.128
1970-01-01 00:00:34,0.321
1970-01-01 00:00:35,0.126
1970-01-01 00:00:36,0.127
1970-01-01 00:00:37,-0.052000000000000005
1970-01-01 00:00:38,-0.389
1970-01-01 00:00:39,0.295
1970-01-01 00:00:40,0.262
1970-01-01 00:00:41,0.11900000000000001
1970-01-01 00:00:42,0.138
1970-01-01 00:00:43,-0.004
1970-01-01 00:00:44,0.264
1970-01-01 00:00:45,0.151
1970-01-01 00:00:46,0.09699999999999999
1970-01-01 00:00:47,0.713
1970-01-01 00:00:48,-0.17600000000000002
1970-01-01 00:00:49,-0.315
1970-01-01 00:00:50,-0.17300000000000001
1970-01-01 00:00:51,-0.095
1970-01-01 00:00:52,-0.6659999999999999
1970-01-01 00:00:53,-0.242
1970-01-01 00:00:54,0.129
1970-01-01 00:00:55,0.032
1970-01-01 00:00:56,0.35600000000000004
1970-01-01 00:00:57,0.257
1970-01-01 00:00:58,0.485
1970-01-01 00:00:59,-0.34
1970-01-01 00:01:00,0.135
1970-01-01 00:01:01,-0.25
1970-01-01 00:01:02,0.033
1970-01-01 00:01:03,0.07
1970-01-01 00:01:04,0.478
1970-01-01 00:01:05,-0.107
1970-01-01 00:01:06,0.12300000000000001
1970-01-01 00:01:07,-0.22
1970-01-01 00:01:08,0.218
1970-01-01 00:01:09,-0.054000000000000006
1970-01-01 00:01:10,0.341
1970-01-01 00:01:11,-0.033
1970-01-01 00:01:12,-0.05
1970-01-01 00:01:13,0.207
1970-01-01 00:01:14,0.162
1970-01-01 00:01:15,0.321
1970-01-01 00:01:16,-0.132
1970-01-01 00:01:17,0.077
1970-01-01 00:01:18,-0.374
1970-01-01 00:01:19,0.373
1970-01-01 00:01:20,-0.539
1970-01-01 00:01:21,-0.242
1970-01-01 00:01:22,-0.133
1970-01-01 00:01:23,0.126
1970-01-01 00:01:24,0.131
1970-01-01 00:01:25,0.179
1970-01-01 00:01:26,0.484
1970-01-01 00:01:27,0.306
1970-01-01 00:01:28,0.522
1970-01-01 00:01:29,0.293
1970-01-01 00:01:30,0.298
1970-01-01 00:01:31,0.36
1970-01-01 00:01:32,0.05
1970-01-01 00:01:33,0.325
1970-01-01 00:01:34,-0.095
1970-01-01 00:01:35,0.034
1970-01-01 00:01:36,-0.5920000000000001
1970-01-01 00:01:37,-0.14800000000000002
1970-01-01 00:01:38,-0.10400000000000001
1970-01-01 00:01:39,0.17
1970-01-01 00:01:40,0.272
1970-01-01 00:01:41,-0.49200000000000005
1970-01-01 00:01:42,0.22
1970-01-01 00:01:43,0.14300000000000002
1970-01-01 00:01:44,-0.133
1970-01-01 00:01:45,-0.405
1970-01-01 00:01:46,-0.062
1970-01-01 00:01:47,0.07200000000000001
1970-01-01 00:01:48,0.129
1970-01-01 00:01:49,0.154
1970-01-01 00:01:50,-0.20199999999999999
1970-01-01 00:01:51,-0.642
1970-01-01 00:01:52,-0.56
1970-01-01 00:01:53,0.2
1970-01-01 00:01:54,-0.353
1970-01-01 00:01:55,0.326
1970-01-01 00:01:56,0.019
1970-01-01 00:01:57,-0.252
1970-01-01 00:01:58,0.12300000000000001
1970-01-01 00:01:59,0.257
1970-01-01 00:02:00,0.102
1970-01-01 00:02:01,0.049
1970-01-01 00:02:02,0.066
1970-01-01 00:02:03,0.179
1970-01-01 00:02:04,0.222
1970-01-01 00:02:05,-0.544
1970-01-01 00:02:06,-0.188
1970-01-01 00:02:07,0.528
1970-01-01 00:02:08,0.306
1970-01-01 00:02:09,-0.16
1970-01-01 00:02:10,0.237
1970-01-01 00:02:11,0.512
1970-01-01 00:02:12,-0.26899999999999996
1970-01-01 00:02:13,-0.368
1970-01-01 00:02:14,0.049
1970-01-01 00:02:15,0.157
1970-01-01 00:02:16,-0.059000000000000004
1970-01-01 00:02:17,-0.065
1970-01-01 00:02:18,-0.13
1970-01-01 00:02:19,-0.41100000000000003
1970-01-01 00:02:20,0.41200000000000003
1970-01-01 00:02:21,0.166
1970-01-01 00:02:22,-0.14300000000000002
1970-01-01 00:02:23,-0.184
1970-01-01 00:02:24,-0.32899999999999996
1970-01-01 00:02:25,0.483
1970-01-01 00:02:26,0.185
1970-01-01 00:02:27,0.11199999999999999
1970-01-01 00:02:28,-0.5429999999999999
1970-01-01 00:02:29,0.259
1970-01-01 00:02:30,0.354
1970-01-01 00:02:31,0.15
1970-01-01 00:02:32,0.44
1970-01-01 00:02:33,-0.36700000000000005
1970-01-01 00:02:34,0.098
1970-01-01 00:02:35,-0.75
1970-01-01 00:02:36,0.43700000000000006
1970-01-01 00:02:37,0.23600000000000002
1970-01-01 00:02:38,-0.22699999999999998
1970-01-01 00:02:39,-0.04
1970-01-01 00:02:40,-0.401
1970-01-01 00:02:41,-0.11800000000000001
1970-01-01 00:02:42,0.23800000000000002
1970-01-01 00:02:43,0.14400000000000002
1970-01-01 00:02:44,-0.095
1970-01-01 00:02:45,0.07400000000000001
1970-01-01 00:02:46,0.494
1970-01-01 00:02:47,0.748
1970-01-01 00:02:48,0.062
1970-01-01 00:02:49,-0.44299999999999995
1970-01-01 00:02:50,-0.14800000000000002
1970-01-01 00:02:51,-0.433
1970-01-01 00:02:52,0.61
1970-01-01 00:02:53,-0.239
1970-01-01 00:02:54,-0.12
1970-01-01 00:02:55,0.06
1970-01-01 00:02:56,0.37200000000000005
1970-01-01 00:02:57,-0.462
1970-01-01 00:02:58,0.11199999999999999
1970-01-01 00:02:59,0.385
1970-01-01 00:03:00,0.168
1970-01-01 00:03:01,0.156
1970-01-01 00:03:02,-0.555
1970-01-01 00:03:03,-0.06
1970-01-01 00:03:04,0.405
1970-01-01 00:03:05,0.2
1970-01-01 00:03:06,0.242
1970-01-01 00:03:07,-0.011000000000000001
1970-01-01 00:03:08,0.035
1970-01-01 00:03:09,-0.39899999999999997
1970-01-01 00:03:10,-0.349
1970-01-01 00:03:11,-0.6709999999999999
1970-01-01 00:03:12,0.42200000000000004
1970-01-01 00:03:13,0.063
1970-01-01 00:03:14,0.002
1970-01-01 00:03:15,-0.075
1970-01-01 00:03:16,0.35600000000000004
1970-01-01 00:03:17,-0.009000000000000001
1970-01-01 00:03:18,-0.308
1970-01-01 00:03:19,0.002
1970-01-01 00:03:20,-0.23600000000000002
1970-01-01 00:03:21,-0.16699999999999998
1970-01-01 00:03:22,-0.138
1970-01-01 00:03:23,0.139
1970-01-01 00:03:24,-0.627
1970-01-01 00:03:25,0.305
1970-01-01 00:03:26,0.107
1970-01-01 00:03:27,-0.22699999999999998
1970-01-01 00:03:28,-0.392
1970-01-01 00:03:29,0.242
1970-01-01 00:03:30,0.047
1970-01-01 00:03:31,0.133
1970-01-01 00:03:32,-0.09699999999999999
1970-01-01 00:03:33,-0.019
1970-01-01 00:03:34,0.495
1970-01-01 00:03:35,-0.251
1970-01-01 00:03:36,0.47200000000000003
1970-01-01 00:03:37,-0.159
1970-01-01 00:03:38,-0.18
1970-01-01 00:03:39,0.35100000000000003
1970-01-01 00:03:40,0.469
1970-01-01 00:03:41,0.386
1970-01-01 00:03:42,0.022000000000000002
1970-01-01 00:03:43,0.316
1970-01-01 00:03:44,-0.065
1970-01-01 00:03:45,-0.022000000000000002
1970-01-01 00:03:46,-0.16399999999999998
1970-01-01 00:03:47,0.034
1970-01-01 00:03:48,-0.26
1970-01-01 00:03:49,0.146
1970-01-01 00:03:50,-0.21
1970-01-01 00:03:51,-0.38299999999999995
1970-01-01 00:03:52,-0.233
1970-01-01 00:03:53,0.153
1970-01-01 00:03:54,-0.301
1970-01-01 00:03:55,0.031
1970-01-01 00:03:56,-0.27399999999999997
1970-01-01 00:03:57,-0.15
1970-01-01 00:03:58,-0.259
1970-01-01 00:03:59,0.198
1970-01-01 00:04:00,-0.205
1970-01-01 00:04:01,-0.457
1970-01-01 00:04:02,0.24600000000000002
1970-01-01 00:04:03,0.45399999999999996
1970-01-01 00:04:04,-0.027000000000000003
