,0
0,5.762983e-07
1,0.70049375
2,0.60072005
3,0.5840572
4,0.01880435
5,0.039550513
6,0.03717018
7,0.023742165
8,0.03491283
9,2.0385509e-05
10,7.001659e-05
11,0.0002171642
12,0.00040686494
13,0.00071885076
14,0.00010685045
15,0.00056745636
16,0.00019017847
17,4.909434e-05
18,9.293693e-06
19,0.002402495
20,4.4897322e-05
21,0.00034543106
22,6.097726e-05
23,0.0019281744
24,0.000113279944
25,8.178867e-05
26,0.0019173821
27,0.00010895818
28,0.00026320622
29,8.406585e-05
30,0.00033001008
31,5.758769e-05
32,0.0003686739
33,4.9081573e-05
34,0.0003795767
35,0.00032867453
36,7.422966e-05
37,4.702663e-05
38,2.1858454e-05
39,8.974972e-06
40,0.0005334795
41,1.9834093e-05
42,1.709494e-05
43,9.985884e-06
44,0.00051725114
45,2.2991624e-05
46,0.0004256896
47,4.1453855e-05
48,0.00038364946
49,0.00032477934
50,7.7292694e-05
51,0.0003240657
52,6.238995e-05
53,3.748044e-05
54,1.7192879e-05
55,7.1687573e-06
56,3.1280183e-06
57,0.0005639298
58,1.7414057e-05
59,1.6467002e-05
60,1.010915e-05
61,5.4828392e-06
62,3.064399e-06
63,1.9516401e-06
64,1.4747695e-06
65,1.2935182e-06
66,1.2492354e-06
67,1.2655161e-06
68,1.3037566e-06
69,1.3447676e-06
70,1.3801439e-06
71,1.4073655e-06
72,1.4267883e-06
73,1.4398863e-06
74,1.4483242e-06
75,1.4535519e-06
76,1.4566763e-06
77,1.4584796e-06
78,1.4594856e-06
79,1.4600262e-06
80,1.4603053e-06
81,1.4604427e-06
82,1.4605041e-06
83,1.4605305e-06
84,1.4605374e-06
85,1.4605374e-06
86,1.4605347e-06
87,1.4605312e-06
88,1.460527e-06
89,0.0005674732
90,1.8662677e-05
91,1.822975e-05
92,1.1427731e-05
93,6.2705135e-06
94,3.4989887e-06
95,2.1912174e-06
96,1.611564e-06
97,1.3743688e-06
98,1.2977086e-06
99,1.2943711e-06
100,1.3205563e-06
101,1.354246e-06
102,1.3852966e-06
103,1.4100453e-06
104,1.4281087e-06
105,1.4404878e-06
106,1.448564e-06
107,1.453619e-06
108,1.4566667e-06
109,1.4584417e-06
110,1.4594402e-06
111,1.4599824e-06
112,1.4602674e-06
113,1.4604101e-06
114,1.460477e-06
115,1.4605073e-06
116,1.4605188e-06
117,1.460522e-06
118,1.4605223e-06
119,1.4605199e-06
120,1.4605196e-06
121,1.4605176e-06
122,1.4605165e-06
123,1.4605138e-06
124,1.4605125e-06
125,1.4605118e-06
126,1.4605122e-06
127,1.4605125e-06
128,1.4605107e-06
129,1.4605112e-06
130,1.4605102e-06
131,1.4605096e-06
132,1.4605088e-06
133,1.4605088e-06
134,1.4605088e-06
135,1.4605096e-06
136,1.4605102e-06
137,1.4605091e-06
138,1.4605091e-06
139,1.4605091e-06
140,1.4605096e-06
141,1.4605091e-06
142,1.4605096e-06
143,1.4605096e-06
144,1.4605096e-06
145,1.4605091e-06
146,1.4605088e-06
147,1.4605088e-06
148,1.4605096e-06
149,1.4605096e-06
150,1.4605096e-06
151,1.4605096e-06
152,1.4605096e-06
153,1.4605096e-06
154,1.4605096e-06
155,1.4605096e-06
156,1.4605096e-06
157,1.4605096e-06
158,1.4605096e-06
159,1.4605096e-06
160,1.4605096e-06
161,1.4605096e-06
162,1.4605096e-06
163,1.4605096e-06
164,1.4605096e-06
165,1.4605096e-06
166,1.4605096e-06
167,1.4605096e-06
168,1.4605096e-06
169,1.4605096e-06
170,1.4605096e-06
171,1.4605096e-06
172,1.4605096e-06
173,1.4605096e-06
174,1.4605096e-06
175,1.4605096e-06
176,1.4605096e-06
177,1.4605096e-06
178,1.4605096e-06
179,1.4605096e-06
180,1.4605096e-06
181,1.4605096e-06
182,1.4605096e-06
183,1.4605096e-06
184,1.4605096e-06
185,1.4605096e-06
186,1.4605096e-06
187,1.4605096e-06
188,1.4605096e-06
189,1.4605096e-06
190,1.4605096e-06
191,1.4605096e-06
192,1.4605096e-06
193,1.4605096e-06
194,1.4605096e-06
195,1.4605096e-06
196,1.4605096e-06
197,1.4605096e-06
198,1.4605096e-06
199,1.4605096e-06
200,1.4605096e-06
201,1.4605096e-06
202,1.4605096e-06
203,1.4605096e-06
204,1.4605096e-06
205,1.4605096e-06
206,1.4605096e-06
207,1.4605096e-06
208,1.4605096e-06
209,1.4605096e-06
210,1.4605096e-06
211,1.4605096e-06
212,1.4605096e-06
213,1.4605096e-06
214,1.4605096e-06
215,1.4605096e-06
216,1.4605096e-06
217,1.4605096e-06
218,1.4605096e-06
219,1.4605096e-06
220,1.4605096e-06
221,1.4605096e-06
222,1.4605096e-06
223,1.4605096e-06
224,1.4605096e-06
225,1.4605096e-06
226,0.0005674734
227,1.8662637e-05
228,1.8229714e-05
229,1.1427709e-05
230,6.2705008e-06
231,3.4989816e-06
232,2.1912135e-06
233,1.6115604e-06
234,1.374365e-06
235,1.2977065e-06
236,1.2943698e-06
237,1.320554e-06
238,1.3542449e-06
239,0.0005689766
240,1.848082e-05
241,0.0020980288
242,9.760624e-05
243,7.932708e-05
244,4.120424e-05
245,1.7662736e-05
246,7.1358286e-06
247,3.0916665e-06
248,1.6430132e-06
249,1.1525531e-06
250,1.0244594e-06
251,1.0420925e-06
252,1.115148e-06
253,1.2003204e-06
254,1.2770836e-06
255,1.337849e-06
256,1.382041e-06
257,1.4122292e-06
