,0
0,1.29683485e-05
1,0.5644247
2,0.349449
3,0.20353745
4,0.020048676
5,0.004842836
6,0.0079351915
7,2.7617356e-05
8,0.0005751505
9,0.0037108622
10,0.0027995033
11,0.0010046907
12,0.00015763684
13,3.2780674e-06
14,5.6595945e-05
15,6.0283266e-05
16,0.001163327
17,2.5294108e-07
18,2.9336803e-08
19,9.6458896e-11
20,9.258513e-08
21,3.5077505e-07
22,6.5418413e-07
23,8.990351e-07
24,0.0007466616
25,1.8079942e-05
26,6.7177493e-06
27,2.0783189e-06
28,9.4376986e-07
29,7.477807e-07
30,8.071248e-07
31,9.2942105e-07
32,1.0420927e-06
33,1.1221431e-06
34,1.170528e-06
35,1.1962536e-06
36,1.2083298e-06
37,1.2131914e-06
38,1.2146888e-06
39,1.2148445e-06
40,1.2145922e-06
41,1.2143047e-06
42,1.2140913e-06
43,1.2139595e-06
44,1.2138873e-06
45,1.2138532e-06
46,1.2138381e-06
47,1.2138333e-06
48,1.2138323e-06
49,1.2138323e-06
50,1.2138333e-06
51,1.2138333e-06
52,1.2138333e-06
53,1.2138343e-06
54,1.2138343e-06
55,1.2138343e-06
56,1.2138343e-06
57,1.2138343e-06
58,1.2138333e-06
59,1.2138333e-06
60,1.2138333e-06
61,1.2138343e-06
62,1.2138343e-06
63,1.2138343e-06
64,1.2138343e-06
65,1.2138343e-06
66,1.2138343e-06
67,1.2138333e-06
68,1.2138343e-06
69,1.2138333e-06
70,1.2138333e-06
71,1.2138333e-06
72,1.2138333e-06
73,1.2138333e-06
74,1.2138333e-06
75,1.2138333e-06
76,1.2138333e-06
77,1.2138333e-06
78,1.2138333e-06
79,1.2138333e-06
80,1.2138333e-06
81,1.2138333e-06
82,1.2138333e-06
83,1.2138333e-06
84,1.2138333e-06
85,1.2138333e-06
86,1.2138333e-06
87,1.2138333e-06
88,1.2138333e-06
89,1.2138333e-06
90,1.2138333e-06
91,1.2138333e-06
92,1.2138333e-06
93,1.2138333e-06
94,1.2138333e-06
95,1.2138333e-06
96,1.2138333e-06
97,1.2138333e-06
98,1.2138333e-06
99,1.2138333e-06
100,1.2138333e-06
101,1.2138333e-06
102,1.2138333e-06
103,1.2138333e-06
104,1.2138333e-06
105,1.2138333e-06
106,1.2138333e-06
107,1.2138333e-06
108,1.2138333e-06
109,1.2138333e-06
