,0
0,9.0614935e-07
1,0.0232864
2,0.001716089
3,1.0513634e-05
4,1.8334507e-05
5,1.725829e-05
6,0.0003428645
7,6.407056e-05
8,3.1510586e-05
9,0.00041174074
10,0.00021558032
11,2.9181356e-05
12,7.3081824e-06
13,1.4806018e-05
14,4.688914e-06
15,0.00019502197
16,0.00040266736
17,0.0013501116
18,0.0003936909
19,1.0886874e-05
20,2.0747471e-05
21,0.00010305901
22,2.711718e-06
23,0.00010799886
24,2.3087154e-05
25,1.7843764e-05
26,1.2361804e-06
27,4.2049287e-05
28,2.0614814e-05
29,1.937289e-05
30,0.0011664237
31,3.55706e-05
32,0.0001290229
33,0.00011023878
34,2.6228234e-05
35,4.1148787e-06
36,1.1879504e-05
37,0.0013774246
38,0.003065356
39,0.0019427835
40,0.000166738
41,0.0002732467
42,0.0020327119
43,0.00011911311
44,2.1024971e-05
45,3.2558862e-06
46,3.3643042e-05
47,4.8033264e-05
48,5.5391083e-06
49,0.00016858062
50,0.00035617754
51,0.000710896
52,0.00016931743
53,0.00013678054
54,0.00016790701
55,5.2094547e-05
56,4.1060307e-06
57,3.257714e-06
58,9.815537e-06
59,5.9293507e-06
60,0.00042855545
61,0.0027815565
62,0.009423058
63,0.0002107427
64,0.0002266956
65,6.0675655e-05
66,0.0014703566
67,0.00028502886
68,4.662705e-05
69,3.490913e-05
70,0.0002874163
71,0.0030014531
72,6.6425146e-06
73,2.630493e-07
74,0.00046343714
75,0.00014045165
76,4.1728144e-05
77,1.1674976e-05
78,2.264366e-06
79,1.5872557e-06
80,1.101523e-05
81,5.2168143e-05
82,0.00010271903
83,9.462747e-05
84,5.05636e-05
85,1.938261e-05
86,6.295134e-06
87,1.8628241e-06
88,0.0005879502
89,0.00055413763
90,4.9099085e-06
91,2.1254257e-06
92,5.543739e-07
93,2.6239823e-08
94,1.3826138e-08
95,6.7981194e-09
96,2.5984505e-07
97,5.861471e-07
98,6.188162e-07
99,4.9239407e-07
100,3.7098502e-07
101,2.935182e-07
102,2.4884378e-07
103,2.2220317e-07
104,2.1039084e-07
105,2.2026667e-07
106,2.5830357e-07
107,3.228586e-07
108,0.00059141364
109,2.0566356e-06
110,2.040911e-06
111,1.4916413e-06
112,1.0283974e-06
113,6.8784664e-07
114,5.620293e-07
115,6.5445516e-07
116,8.7153035e-07
117,1.0965094e-06
118,1.2772214e-06
119,1.4188321e-06
120,1.5372389e-06
121,1.6405007e-06
122,1.7359296e-06
123,1.8416845e-06
124,1.9819433e-06
125,2.1701508e-06
126,2.402048e-06
127,2.6643888e-06
128,2.9463313e-06
129,3.2428895e-06
130,3.5514756e-06
131,3.867689e-06
132,4.184487e-06
133,4.494452e-06
134,4.7922053e-06
135,5.0748054e-06
136,5.3404947e-06
137,5.5874475e-06
138,5.813496e-06
139,6.016679e-06
140,6.196169e-06
141,6.3528537e-06
142,6.4893675e-06
143,6.6094485e-06
144,6.716873e-06
145,6.814474e-06
146,6.9037605e-06
147,6.985088e-06
148,7.05828e-06
149,7.1232444e-06
150,7.1803643e-06
151,7.2306066e-06
152,7.275288e-06
153,7.315733e-06
154,7.3529254e-06
155,7.3873625e-06
156,7.419138e-06
157,7.448127e-06
158,7.474227e-06
159,7.4975196e-06
160,7.5182984e-06
161,7.5370112e-06
162,7.554111e-06
163,7.5699472e-06
164,7.584692e-06
165,7.5983876e-06
166,7.6109795e-06
167,7.6224205e-06
168,7.632736e-06
169,7.642029e-06
170,7.650461e-06
171,7.658199e-06
172,7.66538e-06
173,7.67207e-06
174,7.678298e-06
175,7.684046e-06
176,7.689298e-06
177,7.694066e-06
178,7.698392e-06
179,7.702337e-06
180,7.70596e-06
181,7.70932e-06
182,7.712455e-06
183,7.7153645e-06
184,7.718058e-06
185,0.002221294
186,1.571032e-05
187,1.2963556e-05
188,1.0453643e-05
189,8.801511e-06
190,7.663374e-06
191,7.1991485e-06
192,7.28674e-06
193,7.407639e-06
194,0.0022267457
195,1.4172705e-05
196,1.19181395e-05
197,0.0051418277
198,0.00041632875
199,1.8191893e-05
200,1.2368471e-05
201,8.685641e-06
202,6.8798195e-06
203,6.3626153e-06
204,6.604783e-06
205,6.7621663e-06
206,6.552056e-06
207,6.366321e-06
208,6.376261e-06
