timestamp,value
1970-01-01 00:00:00,-0.391
1970-01-01 00:00:01,-0.645
1970-01-01 00:00:02,0.13699999999999998
1970-01-01 00:00:03,0.433
1970-01-01 00:00:04,0.9329999999999999
1970-01-01 00:00:05,-0.017
1970-01-01 00:00:06,-0.1
1970-01-01 00:00:07,-0.743
1970-01-01 00:00:08,0.335
1970-01-01 00:00:09,0.728
1970-01-01 00:00:10,-0.205
1970-01-01 00:00:11,0.657
1970-01-01 00:00:12,-0.42700000000000005
1970-01-01 00:00:13,-0.142
1970-01-01 00:00:14,0.35700000000000004
1970-01-01 00:00:15,0.33299999999999996
1970-01-01 00:00:16,-0.073
1970-01-01 00:00:17,0.7140000000000001
1970-01-01 00:00:18,0.39799999999999996
1970-01-01 00:00:19,-0.252
1970-01-01 00:00:20,-0.322
1970-01-01 00:00:21,0.23399999999999999
1970-01-01 00:00:22,-0.768
1970-01-01 00:00:23,0.276
1970-01-01 00:00:24,-0.203
1970-01-01 00:00:25,-0.6609999999999999
1970-01-01 00:00:26,-0.175
1970-01-01 00:00:27,-0.028999999999999998
1970-01-01 00:00:28,0.308
1970-01-01 00:00:29,0.43
1970-01-01 00:00:30,-0.24100000000000002
1970-01-01 00:00:31,-0.42100000000000004
1970-01-01 00:00:32,0.45799999999999996
1970-01-01 00:00:33,0.336
1970-01-01 00:00:34,-0.212
1970-01-01 00:00:35,-0.292
1970-01-01 00:00:36,-0.608
1970-01-01 00:00:37,-0.831
1970-01-01 00:00:38,-0.217
1970-01-01 00:00:39,-0.557
1970-01-01 00:00:40,0.557
1970-01-01 00:00:41,0.67
1970-01-01 00:00:42,0.45399999999999996
1970-01-01 00:00:43,0.073
1970-01-01 00:00:44,-0.040999999999999995
1970-01-01 00:00:45,-0.161
1970-01-01 00:00:46,0.695
1970-01-01 00:00:47,-0.08199999999999999
1970-01-01 00:00:48,0.228
1970-01-01 00:00:49,-0.642
1970-01-01 00:00:50,-0.33399999999999996
1970-01-01 00:00:51,0.049
1970-01-01 00:00:52,-0.8029999999999999
1970-01-01 00:00:53,-0.504
1970-01-01 00:00:54,-0.166
1970-01-01 00:00:55,-0.07
1970-01-01 00:00:56,0.5870000000000001
1970-01-01 00:00:57,-0.201
1970-01-01 00:00:58,0.201
1970-01-01 00:00:59,-0.941
1970-01-01 00:01:00,0.495
1970-01-01 00:01:01,0.314
1970-01-01 00:01:02,0.07
1970-01-01 00:01:03,1.044
1970-01-01 00:01:04,0.495
1970-01-01 00:01:05,-0.313
1970-01-01 00:01:06,0.7140000000000001
1970-01-01 00:01:07,-0.599
1970-01-01 00:01:08,0.021
1970-01-01 00:01:09,0.365
1970-01-01 00:01:10,-0.441
1970-01-01 00:01:11,0.345
1970-01-01 00:01:12,0.23
1970-01-01 00:01:13,0.365
1970-01-01 00:01:14,-0.392
