,0
0,4.324448e-07
1,0.36032608
2,0.33654425
3,0.008913913
4,0.0062648784
5,0.011988727
6,0.000109986344
7,0.0013357513
8,0.000249094
9,0.028107913
10,6.819043e-05
11,0.002035054
12,0.0009438114
13,7.899861e-05
14,2.991428e-06
15,2.2128607e-07
16,9.375561e-07
17,0.00055025256
18,6.8133486e-05
19,0.0003504932
20,9.667035e-05
21,3.8369846e-05
22,8.615374e-06
23,1.6414873e-06
24,5.229421e-07
25,4.3266743e-07
26,5.323979e-07
27,6.2776564e-07
28,6.5912553e-07
29,0.0024330178
30,0.0002263513
31,0.0002068226
32,0.00011966762
33,3.2040745e-05
34,3.9206006e-06
35,1.7405361e-07
36,5.3401363e-09
37,3.8919488e-08
38,1.6084678e-07
39,2.9844605e-07
40,3.7998316e-07
41,4.0301273e-07
42,3.9367134e-07
43,3.7376265e-07
44,3.5411227e-07
45,3.381681e-07
46,3.2606383e-07
47,3.1693347e-07
48,3.0987843e-07
49,3.0423988e-07
50,2.9959483e-07
51,2.956892e-07
52,2.9236656e-07
53,2.8952198e-07
54,2.8708013e-07
55,2.8497962e-07
56,2.8317024e-07
57,2.8160858e-07
58,2.8025963e-07
59,2.790922e-07
60,2.780797e-07
61,2.7720066e-07
62,2.7643554e-07
63,2.757702e-07
64,2.7518868e-07
65,2.7468192e-07
66,2.7423826e-07
67,2.7384985e-07
68,2.7350887e-07
69,2.7320968e-07
70,2.7294695e-07
71,2.7271537e-07
72,2.725117e-07
73,2.723327e-07
74,2.7217536e-07
75,2.720349e-07
76,2.7191197e-07
77,2.7180317e-07
78,2.7170682e-07
79,2.7162145e-07
80,2.7154564e-07
81,2.7147837e-07
82,2.7141925e-07
83,2.7136625e-07
84,2.713202e-07
85,2.712787e-07
86,2.7124253e-07
87,2.712104e-07
88,2.7118116e-07
89,2.711558e-07
90,2.7113234e-07
91,2.711121e-07
92,2.710941e-07
93,2.71078e-07
94,2.7106364e-07
95,2.710513e-07
96,2.7103965e-07
97,2.710297e-07
98,2.7102115e-07
99,2.7101294e-07
100,2.7100603e-07
101,2.7099938e-07
102,2.7099338e-07
103,2.7098847e-07
104,2.7098406e-07
105,2.709799e-07
106,2.7097622e-07
107,2.7097337e-07
108,2.7097033e-07
109,2.709681e-07
110,2.7096561e-07
111,2.709638e-07
112,2.7096164e-07
113,2.709599e-07
114,2.709583e-07
115,2.7095734e-07
116,2.709562e-07
117,2.7095533e-07
118,2.7095516e-07
119,2.7095442e-07
120,2.7095396e-07
121,2.7095328e-07
122,2.7095246e-07
123,2.70952e-07
124,2.709516e-07
125,2.7095123e-07
126,2.7095032e-07
127,2.7094944e-07
128,2.709493e-07
129,2.70949e-07
130,2.7094876e-07
131,2.709487e-07
132,2.7094885e-07
133,2.7094885e-07
134,2.7094904e-07
135,2.7094913e-07
136,2.7094913e-07
137,2.7094876e-07
138,2.709487e-07
139,2.7094853e-07
140,2.7094825e-07
141,2.7094794e-07
142,2.709477e-07
143,2.709478e-07
144,2.7094762e-07
145,2.7094734e-07
146,2.7094748e-07
147,2.7094762e-07
148,2.7094794e-07
149,2.7094757e-07
150,2.7094725e-07
151,2.7094748e-07
152,2.7094717e-07
153,2.7094725e-07
154,2.7094742e-07
155,2.7094742e-07
156,2.7094748e-07
157,2.7094748e-07
158,2.7094757e-07
159,2.7094748e-07
160,2.7094748e-07
161,2.7094734e-07
162,2.7094742e-07
163,2.7094742e-07
164,2.7094717e-07
165,2.7094703e-07
166,2.7094703e-07
167,2.7094717e-07
168,2.7094725e-07
169,2.7094742e-07
170,2.7094742e-07
171,2.7094742e-07
172,2.7094717e-07
173,2.7094717e-07
174,2.7094742e-07
175,2.7094725e-07
176,2.7094688e-07
177,2.7094703e-07
178,2.7094717e-07
179,2.7094717e-07
180,2.7094734e-07
181,2.7094717e-07
182,2.7094717e-07
183,2.7094748e-07
184,2.7094734e-07
185,2.7094717e-07
186,2.7094734e-07
187,2.7094717e-07
188,2.7094703e-07
189,2.7094717e-07
190,2.7094725e-07
191,2.7094725e-07
192,2.7094734e-07
193,2.7094703e-07
194,2.7094688e-07
195,2.7094717e-07
196,2.7094688e-07
197,2.7094717e-07
198,2.7094725e-07
199,2.7094742e-07
200,2.7094742e-07
201,2.7094748e-07
202,2.7094734e-07
203,2.7094734e-07
204,2.7094734e-07
205,2.7094734e-07
206,2.7094734e-07
207,2.7094748e-07
208,2.7094734e-07
209,2.7094748e-07
210,2.7094703e-07
211,2.7094717e-07
212,2.709471e-07
213,2.7094717e-07
214,2.7094748e-07
215,2.7094748e-07
216,2.7094734e-07
217,2.7094734e-07
218,2.7094734e-07
219,2.7094734e-07
220,2.7094748e-07
221,2.7094748e-07
222,2.7094748e-07
223,2.7094748e-07
224,2.7094748e-07
225,2.7094748e-07
226,2.7094762e-07
227,2.7094762e-07
228,2.7094762e-07
229,2.7094748e-07
230,2.7094748e-07
231,2.7094748e-07
232,2.7094748e-07
233,2.7094748e-07
234,2.7094748e-07
235,2.7094748e-07
236,2.7094748e-07
237,2.7094748e-07
238,2.7094748e-07
239,2.7094748e-07
240,2.7094748e-07
241,2.7094748e-07
242,2.7094748e-07
243,2.7094748e-07
244,2.7094748e-07
245,2.7094748e-07
246,2.7094748e-07
247,2.7094748e-07
248,2.7094748e-07
249,2.7094748e-07
250,2.7094748e-07
251,2.7094748e-07
252,2.7094748e-07
253,2.7094748e-07
254,2.7094748e-07
255,2.7094748e-07
256,2.7094748e-07
257,2.7094748e-07
258,2.7094748e-07
259,2.7094748e-07
260,2.7094748e-07
261,2.7094748e-07
262,2.7094748e-07
263,2.7094748e-07
264,2.7094748e-07
265,2.7094748e-07
266,2.7094748e-07
267,2.7094748e-07
268,2.7094748e-07
269,2.7094748e-07
270,2.7094748e-07
271,2.7094748e-07
272,2.7094748e-07
273,2.7094748e-07
274,2.7094748e-07
275,2.7094748e-07
276,2.7094748e-07
277,2.7094748e-07
278,2.7094748e-07
279,2.7094748e-07
280,2.7094748e-07
281,2.7094748e-07
282,2.7094748e-07
283,2.7094748e-07
284,2.7094748e-07
285,2.7094748e-07
286,2.7094748e-07
287,2.7094748e-07
288,2.7094748e-07
289,2.7094748e-07
290,2.7094748e-07
291,2.7094748e-07
292,2.7094748e-07
293,2.7094748e-07
294,2.7094748e-07
295,2.7094748e-07
296,2.7094748e-07
297,2.7094748e-07
