,0
0,2.786495e-07
1,0.32954213
2,0.31813785
3,0.06339281
4,0.00035384775
5,0.0022508942
6,0.0009904187
7,0.0021742175
8,0.0015369976
9,0.0005266757
10,0.00027730048
11,0.00019372968
12,0.00015417785
13,0.019267892
14,0.003169631
15,0.002176207
16,1.19391825e-05
17,0.00095858524
18,0.00048771285
19,0.008549731
20,0.0005044585
21,9.522832e-06
22,0.001267778
23,0.0003235937
24,0.0001125877
25,0.00029661888
26,0.00017651143
27,0.00010407739
28,5.5502864e-05
29,3.434601e-05
30,2.4967418e-05
31,2.0046358e-05
32,1.6834707e-05
33,1.4373433e-05
34,1.23500895e-05
35,0.00047321277
36,9.151361e-05
37,5.1192917e-05
38,2.1848993e-05
39,1.0839803e-05
40,7.079728e-06
41,5.697482e-06
42,5.0526155e-06
43,4.6077953e-06
44,4.207851e-06
45,3.8268554e-06
46,3.4719963e-06
47,3.1514296e-06
48,2.8676543e-06
49,2.6187759e-06
50,2.4008596e-06
51,2.2095237e-06
52,2.0407197e-06
53,1.890997e-06
54,0.0005613405
55,6.029371e-05
56,3.119832e-05
57,1.0631076e-05
58,3.9559336e-06
59,2.1022813e-06
60,1.5895629e-06
61,1.4407527e-06
62,1.3725542e-06
63,1.3051174e-06
64,1.226379e-06
65,1.1429576e-06
66,1.0623755e-06
67,9.888076e-07
68,9.2352775e-07
69,8.662078e-07
70,8.158805e-07
71,7.7146785e-07
72,7.319978e-07
73,6.966639e-07
74,6.648181e-07
75,6.3594695e-07
76,6.0964044e-07
77,5.8556475e-07
78,5.634486e-07
79,5.4306724e-07
80,5.242316e-07
81,5.067808e-07
82,4.9058076e-07
83,4.755122e-07
84,4.6147113e-07
85,4.4836943e-07
86,4.361249e-07
87,4.2466925e-07
88,4.1393773e-07
89,4.0387513e-07
90,3.944304e-07
91,3.8555746e-07
92,3.7721415e-07
93,3.6936262e-07
94,3.6196852e-07
95,3.5500054e-07
96,3.4842998e-07
97,3.4222955e-07
98,3.3637485e-07
99,3.3084456e-07
100,3.256181e-07
101,3.2067504e-07
102,3.1599814e-07
103,3.1157148e-07
104,3.0738033e-07
105,3.034094e-07
106,2.9964588e-07
107,2.960778e-07
108,2.9269415e-07
109,2.8948438e-07
110,2.864384e-07
111,2.835462e-07
112,2.8079987e-07
113,2.7819013e-07
114,2.7571255e-07
115,2.7335733e-07
116,2.7111773e-07
117,2.6898934e-07
118,2.6696506e-07
119,2.6503957e-07
120,2.6320694e-07
121,2.614636e-07
122,2.5980444e-07
123,2.5822445e-07
124,2.5672065e-07
125,2.552881e-07
126,2.5392453e-07
127,2.5262494e-07
128,2.5138786e-07
129,2.5020753e-07
130,2.490842e-07
131,2.480128e-07
132,2.4699153e-07
133,2.4601854e-07
134,2.450906e-07
135,2.4420567e-07
136,2.4336222e-07
137,2.425578e-07
138,2.4179056e-07
139,2.410581e-07
140,2.4035958e-07
141,2.3969346e-07
142,2.3905875e-07
143,2.384519e-07
144,2.3787373e-07
145,2.373216e-07
146,2.3679452e-07
147,2.3629069e-07
148,2.3581055e-07
149,2.3535186e-07
150,2.3491505e-07
151,2.3449795e-07
152,2.3409899e-07
153,2.3371872e-07
154,2.3335559e-07
155,2.3300852e-07
156,2.3267718e-07
157,2.3236095e-07
158,2.320587e-07
159,2.3177002e-07
160,2.3149452e-07
161,2.3123174e-07
162,2.3098036e-07
163,2.3074017e-07
164,2.3051102e-07
165,2.3029139e-07
166,2.3008202e-07
167,2.2988227e-07
168,2.2969145e-07
169,2.2950933e-07
170,2.2933534e-07
171,2.2916903e-07
172,2.2901007e-07
173,2.2885844e-07
174,2.2871357e-07
175,2.2857456e-07
176,2.2844186e-07
177,2.2831512e-07
178,2.2819421e-07
179,2.2807855e-07
180,2.2796854e-07
181,2.2786317e-07
182,2.2776219e-07
183,2.2766547e-07
184,2.275731e-07
185,2.2748549e-07
186,2.2740147e-07
187,2.273206e-07
188,2.2724431e-07
189,2.2717057e-07
190,2.2710012e-07
191,2.2703323e-07
192,2.26969e-07
193,2.269079e-07
194,2.2684964e-07
195,2.2679376e-07
196,2.2674068e-07
197,2.2668927e-07
198,2.2664037e-07
199,2.2659356e-07
200,2.2654893e-07
201,2.2650657e-07
202,2.2646599e-07
203,2.26427e-07
204,2.2638926e-07
205,2.2635432e-07
206,2.2632024e-07
207,2.2628767e-07
208,2.2625659e-07
209,2.2622652e-07
210,2.2619825e-07
211,2.2617057e-07
212,2.2614465e-07
213,2.2611964e-07
214,2.2609642e-07
215,2.2607377e-07
216,2.2605187e-07
217,2.2603143e-07
218,2.2601175e-07
219,2.259928e-07
220,2.2597462e-07
221,2.2595715e-07
222,2.2594057e-07
223,2.259243e-07
224,2.2590936e-07
225,2.2589504e-07
226,2.2588124e-07
227,2.258681e-07
228,2.2585552e-07
229,2.258431e-07
230,2.2583154e-07
231,2.2582074e-07
232,2.2580979e-07
233,2.2579977e-07
234,2.2579013e-07
235,2.2578095e-07
236,2.2577268e-07
237,2.2576455e-07
238,2.2575641e-07
239,2.2574827e-07
240,2.2574058e-07
241,2.2573379e-07
242,2.2572696e-07
243,2.2572063e-07
244,2.2571454e-07
245,2.2570907e-07
246,2.2570244e-07
247,2.2569681e-07
248,2.2569134e-07
249,2.2568705e-07
250,2.2568217e-07
251,2.2567744e-07
252,2.2567313e-07
253,2.2566901e-07
254,2.2566518e-07
255,2.2566134e-07
256,2.2565763e-07
257,2.2565452e-07
258,2.2565126e-07
259,2.2564831e-07
260,2.2564552e-07
261,2.2564268e-07
262,2.256396e-07
263,2.2563678e-07
264,2.2563457e-07
265,2.2563191e-07
266,2.2562939e-07
267,2.2562718e-07
268,2.2562526e-07
269,2.2562301e-07
270,2.2562155e-07
271,2.2561933e-07
272,2.2561741e-07
273,2.2561638e-07
274,2.2561446e-07
275,2.25613e-07
276,2.2561134e-07
277,2.2561002e-07
278,2.2560899e-07
279,2.2560721e-07
280,2.2560602e-07
281,2.2560498e-07
282,2.2560369e-07
283,2.2560263e-07
284,2.256013e-07
285,2.2560042e-07
286,2.2559979e-07
287,2.2559878e-07
288,2.2559773e-07
289,2.25597e-07
290,2.2559641e-07
291,2.2559597e-07
292,2.2559495e-07
293,2.2559449e-07
294,2.255936e-07
295,2.255927e-07
296,2.2559213e-07
297,2.2559169e-07
298,2.2559124e-07
299,2.2559048e-07
300,2.2558977e-07
301,2.2558991e-07
302,2.2558932e-07
