,0
0,7.102942e-06
1,0.046808813
2,0.03196639
3,0.0076170387
4,0.0045978944
5,0.007935538
6,0.0007300301
7,0.006561992
8,0.0007548646
9,5.80329e-05
10,0.00040429627
11,7.7821034e-07
12,1.0647167e-05
13,1.7090128e-06
14,1.9581072e-05
15,4.4257624e-05
16,0.0006937485
17,0.0001021375
18,0.000119516226
19,9.490074e-06
20,7.478442e-06
21,1.3608892e-05
22,0.00013926231
23,1.9451093e-06
24,0.0004762676
25,0.004935457
26,0.0001981355
27,8.368238e-06
28,0.00019312682
29,0.00014266142
30,0.00031986553
31,7.0564885e-05
32,0.00033008546
33,2.0635919e-06
34,6.0264905e-05
35,1.7149006e-05
36,1.7421944e-05
37,1.8009081e-05
38,1.8719158e-05
39,0.000414758
40,4.1598458e-05
41,4.653081e-05
42,4.8858015e-05
43,5.0000675e-05
44,0.0018447579
45,0.00019943641
46,0.00013974083
47,0.00011052437
48,8.422129e-05
49,0.0017877356
50,0.00023030517
51,8.379859e-05
52,4.6984664e-05
53,2.4589552e-05
54,1.2548709e-05
55,0.000505355
56,9.075518e-06
57,6.0660836e-06
58,3.841885e-06
59,2.4916715e-06
60,1.7311955e-06
61,1.3075168e-06
62,1.0684741e-06
63,9.313218e-07
64,8.516976e-07
65,8.053837e-07
66,7.7879207e-07
67,7.6409185e-07
68,7.566765e-07
69,7.537929e-07
70,7.537665e-07
71,7.555682e-07
72,7.585524e-07
73,7.62307e-07
74,7.665575e-07
75,7.7112526e-07
76,7.7588004e-07
77,7.807333e-07
78,7.8561345e-07
79,7.904748e-07
80,7.9527524e-07
81,7.9998847e-07
82,8.045896e-07
83,8.090611e-07
84,8.133926e-07
85,8.175735e-07
86,8.2159823e-07
87,8.25462e-07
88,8.291657e-07
89,8.327065e-07
90,8.360856e-07
91,8.3930667e-07
92,8.423727e-07
93,8.452861e-07
94,8.4805356e-07
95,8.5067853e-07
96,8.531661e-07
97,0.0005807468
98,0.0005275016
99,1.0285783e-05
100,8.64296e-06
101,6.681285e-06
102,5.214268e-06
103,4.23865e-06
104,3.5956152e-06
105,3.1578115e-06
106,2.8449563e-06
107,2.6095702e-06
108,2.4239027e-06
109,2.2715678e-06
110,2.1427156e-06
111,2.031244e-06
112,1.9332426e-06
113,1.8460968e-06
114,1.767986e-06
115,1.6975673e-06
116,1.6338191e-06
117,1.5759284e-06
118,1.5232217e-06
119,1.475142e-06
120,1.4312051e-06
121,1.390995e-06
122,0.00056929735
123,5.2825226e-06
124,4.9331306e-06
125,4.138342e-06
126,3.442637e-06
127,2.9409782e-06
128,2.5922354e-06
129,2.3452358e-06
130,2.163179e-06
131,2.0227562e-06
132,1.9097504e-06
133,1.8155279e-06
134,1.734777e-06
135,1.6641562e-06
136,1.6014972e-06
137,1.5453296e-06
138,1.4946193e-06
139,1.448596e-06
140,1.4066741e-06
141,1.3683776e-06
142,1.3333164e-06
143,1.3011579e-06
144,1.2716198e-06
145,1.2444518e-06
146,1.2194344e-06
147,1.1963734e-06
148,1.175095e-06
149,1.1554433e-06
150,1.1372803e-06
151,1.1204775e-06
152,1.1049225e-06
153,1.0905114e-06
154,1.0771523e-06
155,1.0647594e-06
156,1.053257e-06
157,1.0425757e-06
158,1.0326495e-06
159,1.0234209e-06
160,1.014836e-06
161,1.0068475e-06
162,9.994092e-07
163,9.924828e-07
164,0.0005774718
165,4.5197726e-06
166,4.1995136e-06
167,3.4751117e-06
168,2.8552283e-06
169,2.4207297e-06
170,2.1284636e-06
171,1.928868e-06
172,0.00056106335
173,6.0347493e-06
174,5.5991873e-06
175,4.710575e-06
176,3.9340025e-06
177,3.367573e-06
178,2.9672117e-06
179,2.6782593e-06
180,2.4612332e-06
181,2.2909944e-06
182,2.1521103e-06
183,2.035145e-06
184,1.9342235e-06
185,1.8456077e-06
186,1.7668242e-06
187,1.6961667e-06
188,1.6324033e-06
189,0.00056495593
190,5.708458e-06
191,5.3376225e-06
192,4.5024008e-06
193,3.7647972e-06
194,3.2262888e-06
195,0.00054459163
196,7.738972e-06
197,7.1099485e-06
198,0.00050942285
199,1.1987712e-05
200,1.0510385e-05
201,8.742982e-06
202,7.309931e-06
203,6.261286e-06
204,5.4961197e-06
205,4.919134e-06
206,4.465229e-06
207,4.0937457e-06
208,3.779882e-06
209,3.5084142e-06
210,3.269762e-06
211,3.0576548e-06
212,2.86778e-06
213,2.6969972e-06
214,2.5429063e-06
215,2.4035658e-06
216,2.277361e-06
217,2.162905e-06
218,2.0589955e-06
219,1.96456e-06
220,1.8786548e-06
221,1.8004349e-06
222,1.7291396e-06
223,1.6640962e-06
224,1.604698e-06
225,1.5503987e-06
226,1.5007145e-06
227,1.4552041e-06
228,1.4134794e-06
229,1.3751838e-06
230,1.340005e-06
231,1.3076574e-06
232,1.2778875e-06
233,1.250462e-06
234,1.2251795e-06
235,1.2018485e-06
236,1.1802997e-06
237,1.1603854e-06
238,1.1419664e-06
239,1.1249161e-06
240,1.1091233e-06
241,1.0944864e-06
242,1.080911e-06
243,1.0683121e-06
244,1.0566133e-06
245,1.045744e-06
246,1.0356412e-06
247,1.0262443e-06
248,1.0175003e-06
249,1.0093627e-06
250,1.0017831e-06
251,9.94723e-07
252,9.881421e-07
253,9.820063e-07
254,9.762845e-07
255,9.709447e-07
256,9.65963e-07
257,9.613112e-07
258,9.569684e-07
259,9.529112e-07
260,9.491218e-07
261,9.4557987e-07
262,9.422691e-07
263,9.391748e-07
264,9.362828e-07
265,9.3357653e-07
266,9.310453e-07
267,9.286779e-07
268,9.264625e-07
269,9.243892e-07
270,9.224495e-07
271,9.2063294e-07
272,9.189329e-07
273,9.173408e-07
274,9.1585093e-07
275,9.144546e-07
276,9.1314723e-07
277,9.119227e-07
278,9.1077567e-07
279,9.0970127e-07
280,9.0869383e-07
281,9.0775137e-07
282,9.068672e-07
283,9.0603845e-07
284,9.052623e-07
285,9.045359e-07
286,9.03854e-07
287,9.0321515e-07
288,9.026171e-07
289,9.020545e-07
290,9.015294e-07
291,9.01036e-07
292,9.005725e-07
293,9.0013884e-07
294,8.9973224e-07
295,8.993513e-07
296,8.9899413e-07
297,8.986593e-07
298,8.98345e-07
299,8.9805064e-07
300,8.97774e-07
301,8.9751455e-07
302,8.9727104e-07
303,8.9704315e-07
304,8.968298e-07
305,8.9662984e-07
306,8.964416e-07
307,8.962653e-07
308,8.960993e-07
309,8.9594494e-07
310,8.9579885e-07
311,8.956626e-07
312,8.955347e-07
313,8.9541504e-07
314,8.9530243e-07
315,8.951963e-07
316,8.9509757e-07
317,8.950044e-07
318,8.949183e-07
319,8.948358e-07
320,8.9475844e-07
321,8.946861e-07
322,8.9461844e-07
323,8.9455546e-07
324,8.9449617e-07
325,8.9443915e-07
326,8.9438817e-07
327,8.9433865e-07
328,8.942923e-07
329,8.942483e-07
330,8.9420854e-07
331,8.9417046e-07
332,8.941344e-07
333,8.941015e-07
334,8.9407047e-07
335,8.9404085e-07
336,8.940126e-07
337,8.939871e-07
338,8.9396303e-07
339,8.939394e-07
340,8.939176e-07
341,8.938982e-07
342,8.9388016e-07
343,8.938621e-07
344,8.9384497e-07
345,8.938287e-07
346,8.938144e-07
347,8.938009e-07
348,8.937884e-07
349,8.9377545e-07
350,8.937648e-07
351,8.937537e-07
352,8.9374396e-07
353,8.9373566e-07
354,8.937264e-07
355,8.9371804e-07
356,8.937097e-07
357,8.937028e-07
358,8.9369627e-07
359,8.936898e-07
360,8.936843e-07
361,8.936782e-07
362,8.936726e-07
363,8.93668e-07
364,8.9366296e-07
365,8.9365835e-07
366,8.9365363e-07
367,8.9365e-07
368,8.936467e-07
369,8.93643e-07
370,8.936403e-07
371,8.936375e-07
372,8.9363425e-07
373,8.9363147e-07
374,8.936282e-07
375,8.936268e-07
376,8.93625e-07
377,8.9362265e-07
378,8.936203e-07
379,8.936185e-07
380,8.93617e-07
381,8.936157e-07
382,8.936143e-07
383,8.936134e-07
384,8.9361197e-07
385,8.9361157e-07
386,8.936097e-07
387,8.936083e-07
388,8.9360736e-07
389,8.936069e-07
390,8.936069e-07
391,8.9360555e-07
392,8.936041e-07
393,8.936032e-07
394,8.936027e-07
395,8.9360225e-07
396,8.936018e-07
397,8.936e-07
398,8.935995e-07
399,8.9359855e-07
400,8.935981e-07
401,8.9359855e-07
402,8.935981e-07
403,8.935981e-07
404,8.935981e-07
405,8.9359764e-07
406,8.935963e-07
407,8.935972e-07
408,8.935963e-07
409,8.935963e-07
410,0.00057976606
411,4.3147047e-06
412,0.0005300884
413,9.112314e-06
414,7.695736e-06
415,6.0853076e-06
416,4.8649836e-06
417,4.0352647e-06
418,3.47494e-06
419,3.0840358e-06
420,2.798204e-06
421,2.578742e-06
422,2.402703e-06
423,2.256365e-06
424,2.1313674e-06
425,2.0224638e-06
426,1.9262368e-06
427,1.840363e-06
428,1.7631955e-06
429,1.6935024e-06
430,1.6303255e-06
431,1.5728946e-06
432,1.5205702e-06
433,1.4728065e-06
434,1.4291396e-06
435,1.3891597e-06
436,1.3525073e-06
437,1.3188683e-06
438,1.287959e-06
439,1.259526e-06
440,1.2333476e-06
441,1.2092219e-06
442,1.1869664e-06
443,1.1664189e-06
444,1.1474326e-06
445,1.1298757e-06
446,1.1136283e-06
447,1.0985794e-06
448,1.0846338e-06
449,1.071703e-06
450,1.0597031e-06
451,1.0485611e-06
452,1.0382109e-06
453,1.0285927e-06
454,1.0196474e-06
455,1.0113247e-06
456,1.0035773e-06
457,9.963636e-07
458,9.896453e-07
459,9.833824e-07
460,9.775442e-07
461,9.72101e-07
462,9.670229e-07
463,9.622835e-07
464,9.578594e-07
465,9.53729e-07
466,9.4987297e-07
467,9.4626967e-07
468,9.42903e-07
469,9.397579e-07
470,9.368185e-07
471,9.3406686e-07
472,9.314957e-07
473,9.2909147e-07
474,9.268431e-07
475,9.2473914e-07
476,9.2276986e-07
477,9.209282e-07
478,9.192024e-07
479,9.175904e-07
480,9.160797e-07
481,9.14663e-07
482,9.133401e-07
483,9.121004e-07
484,9.109383e-07
485,9.098503e-07
486,9.0883066e-07
487,9.0787637e-07
488,9.0698285e-07
489,9.061457e-07
490,9.053602e-07
491,9.0462623e-07
492,9.03936e-07
493,9.032906e-07
494,9.0268503e-07
495,9.0211734e-07
496,9.015866e-07
497,9.0108904e-07
498,9.0062133e-07
499,9.00183e-07
500,8.997727e-07
501,8.99388e-07
502,8.9902755e-07
503,8.986881e-07
504,8.983714e-07
505,8.9807526e-07
506,8.977968e-07
507,8.975364e-07
508,8.9729184e-07
509,8.970613e-07
510,8.9684653e-07
511,0.00057968835
512,4.3215773e-06
513,4.006651e-06
514,3.3000138e-06
515,2.6999633e-06
516,2.2831198e-06
517,2.005634e-06
518,1.8183683e-06
519,1.687129e-06
520,1.5906978e-06
521,1.5163407e-06
522,1.4564488e-06
523,1.406433e-06
524,0.0005691064
525,5.2946384e-06
526,4.93983e-06
527,4.1411704e-06
528,3.4430877e-06
529,2.9400207e-06
530,2.5904376e-06
531,2.3429363e-06
532,2.1605863e-06
533,2.0200055e-06
534,1.9069328e-06
535,1.8127035e-06
536,1.7319904e-06
537,1.6614383e-06
538,1.5988649e-06
539,1.5427963e-06
540,1.4921919e-06
541,0.00056744093
542,5.4623324e-06
543,5.1038082e-06
544,4.2917245e-06
545,3.57813e-06
546,3.060785e-06
547,2.698851e-06
548,2.440755e-06
549,2.2492216e-06
550,2.1005765e-06
551,1.9803465e-06
552,1.8797137e-06
553,1.793236e-06
554,1.7174765e-06
555,1.6501892e-06
556,1.5898468e-06
557,1.5353615e-06
558,1.485923e-06
559,1.4409073e-06
560,1.3998017e-06
561,1.3621911e-06
562,1.3277138e-06
563,1.2960651e-06
564,1.2669739e-06
565,1.2402032e-06
566,0.0005722198
567,5.00399e-06
568,4.6667055e-06
569,3.897977e-06
570,0.0005394678
571,8.078105e-06
572,7.2077964e-06
573,5.977582e-06
574,4.9604578e-06
575,4.2260976e-06
576,3.7043028e-06
577,3.3232218e-06
578,3.0329768e-06
579,2.8022662e-06
580,2.6119844e-06
581,2.4504268e-06
582,2.3102893e-06
583,2.1868675e-06
584,2.077007e-06
585,1.9784927e-06
586,1.8896881e-06
587,1.809339e-06
588,0.0005619694
589,6.0112457e-06
590,5.624246e-06
591,4.7605267e-06
592,3.993684e-06
593,3.4294278e-06
594,3.0277822e-06
595,2.7360245e-06
596,2.515568e-06
597,2.341704e-06
598,2.1992123e-06
599,2.0787586e-06
600,1.974531e-06
601,1.8828135e-06
602,1.8011394e-06
603,1.7278047e-06
604,1.6615685e-06
605,1.6014926e-06
606,1.5468345e-06
607,1.4969862e-06
608,1.4514343e-06
609,1.4097419e-06
610,1.3715309e-06
611,1.3364635e-06
612,1.3042452e-06
613,1.2746133e-06
614,1.2473308e-06
615,1.2221924e-06
616,1.1990035e-06
