timestamp,value
1970-01-01 00:00:00,0.05
1970-01-01 00:00:01,0.713
1970-01-01 00:00:02,-0.004
1970-01-01 00:00:03,-0.8690000000000001
1970-01-01 00:00:04,0.135
1970-01-01 00:00:05,0.152
1970-01-01 00:00:06,0.028999999999999998
1970-01-01 00:00:07,0.183
1970-01-01 00:00:08,-0.40399999999999997
1970-01-01 00:00:09,-0.593
1970-01-01 00:00:10,0.18600000000000003
1970-01-01 00:00:11,0.529
1970-01-01 00:00:12,-0.741
1970-01-01 00:00:13,-0.595
1970-01-01 00:00:14,0.276
1970-01-01 00:00:15,0.415
1970-01-01 00:00:16,0.15
1970-01-01 00:00:17,-1.1059999999999999
1970-01-01 00:00:18,-0.5920000000000001
1970-01-01 00:00:19,-0.292
1970-01-01 00:00:20,0.856
1970-01-01 00:00:21,-0.9109999999999999
1970-01-01 00:00:22,0.313
1970-01-01 00:00:23,-0.76
1970-01-01 00:00:24,-0.805
1970-01-01 00:00:25,-0.17
1970-01-01 00:00:26,0.599
1970-01-01 00:00:27,0.57
1970-01-01 00:00:28,-0.395
1970-01-01 00:00:29,0.534
1970-01-01 00:00:30,0.264
1970-01-01 00:00:31,-0.527
1970-01-01 00:00:32,-0.272
1970-01-01 00:00:33,-0.41700000000000004
1970-01-01 00:00:34,-0.371
1970-01-01 00:00:35,-1.183
1970-01-01 00:00:36,0.496
1970-01-01 00:00:37,0.9740000000000001
1970-01-01 00:00:38,-0.956
1970-01-01 00:00:39,0.47200000000000003
1970-01-01 00:00:40,-0.073
1970-01-01 00:00:41,0.8170000000000001
1970-01-01 00:00:42,-0.086
1970-01-01 00:00:43,0.33799999999999997
1970-01-01 00:00:44,-0.569
1970-01-01 00:00:45,-0.527
1970-01-01 00:00:46,0.207
1970-01-01 00:00:47,-0.134
1970-01-01 00:00:48,0.146
1970-01-01 00:00:49,-0.034
1970-01-01 00:00:50,0.214
1970-01-01 00:00:51,-0.09
1970-01-01 00:00:52,0.956
1970-01-01 00:00:53,0.588
1970-01-01 00:00:54,-0.247
1970-01-01 00:00:55,0.41100000000000003
1970-01-01 00:00:56,-0.2
1970-01-01 00:00:57,0.539
1970-01-01 00:00:58,0.529
1970-01-01 00:00:59,0.7
1970-01-01 00:01:00,0.15
1970-01-01 00:01:01,0.18100000000000002
1970-01-01 00:01:02,-0.961
1970-01-01 00:01:03,-0.409
1970-01-01 00:01:04,0.076
1970-01-01 00:01:05,-0.41200000000000003
1970-01-01 00:01:06,0.282
1970-01-01 00:01:07,-0.7490000000000001
1970-01-01 00:01:08,0.0
1970-01-01 00:01:09,-0.514
1970-01-01 00:01:10,1.022
1970-01-01 00:01:11,0.203
1970-01-01 00:01:12,-0.596
1970-01-01 00:01:13,-0.555
1970-01-01 00:01:14,0.242
1970-01-01 00:01:15,0.032
1970-01-01 00:01:16,-0.613
1970-01-01 00:01:17,0.513
1970-01-01 00:01:18,0.75
1970-01-01 00:01:19,-0.183
1970-01-01 00:01:20,0.16399999999999998
1970-01-01 00:01:21,-0.138
1970-01-01 00:01:22,0.344
1970-01-01 00:01:23,0.156
1970-01-01 00:01:24,-0.294
1970-01-01 00:01:25,-0.273
1970-01-01 00:01:26,-1.11
1970-01-01 00:01:27,0.188
1970-01-01 00:01:28,0.523
1970-01-01 00:01:29,-0.532
1970-01-01 00:01:30,0.35200000000000004
1970-01-01 00:01:31,0.066
1970-01-01 00:01:32,0.182
1970-01-01 00:01:33,0.7140000000000001
1970-01-01 00:01:34,0.7390000000000001
1970-01-01 00:01:35,-0.009000000000000001
1970-01-01 00:01:36,0.07
1970-01-01 00:01:37,-0.01
1970-01-01 00:01:38,-0.555
1970-01-01 00:01:39,0.242
1970-01-01 00:01:40,0.45299999999999996
1970-01-01 00:01:41,-0.052000000000000005
1970-01-01 00:01:42,0.302
1970-01-01 00:01:43,-0.037000000000000005
1970-01-01 00:01:44,0.153
1970-01-01 00:01:45,0.002
1970-01-01 00:01:46,0.223
1970-01-01 00:01:47,0.033
1970-01-01 00:01:48,-0.321
1970-01-01 00:01:49,0.157
1970-01-01 00:01:50,-0.35200000000000004
1970-01-01 00:01:51,-0.23
1970-01-01 00:01:52,0.073
1970-01-01 00:01:53,-0.008
1970-01-01 00:01:54,-0.243
1970-01-01 00:01:55,0.008
1970-01-01 00:01:56,-0.632
1970-01-01 00:01:57,-0.48200000000000004
