timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
1970-01-01 00:00:00,0.211,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:01,-0.458,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:02,-0.336,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:03,0.077,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:04,-0.259,0.030102999665900007,0.975000023842,0,-0.11,-0.22,-0.11
1970-01-01 00:00:05,-0.345,0.030102999665900007,0.925000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:06,-0.407,0.030102999665900007,0.725000023842,0,-0.11,-0.22,-0.11
1970-01-01 00:00:07,0.376,1.0,0.675000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:08,0.591,1.0,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:09,0.594,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:10,-0.474,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:11,0.07,0.030102999665900007,0.47499999404,0,-0.11,-0.22,-0.11
1970-01-01 00:00:12,0.133,0.030102999665900007,0.600000023842,0,-0.11,-0.22,-0.11
1970-01-01 00:00:13,0.57,0.030102999665900007,0.75,0,-0.11,-0.22,-0.11
1970-01-01 00:00:14,-0.17600000000000002,0.030102999665900007,0.47499999404,0,-0.11,-0.22,-0.11
1970-01-01 00:00:15,0.03,0.030102999665900007,0.524999976158,0,-0.11,-0.22,-0.11
1970-01-01 00:00:16,-0.214,0.030102999665900007,0.125,0,-0.11,-0.22,-0.11
1970-01-01 00:00:17,-0.35200000000000004,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:18,-0.07200000000000001,0.030102999665900007,0.125,0,-0.11,-0.22,-0.11
1970-01-01 00:00:19,-0.117,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
1970-01-01 00:00:20,0.04,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:21,-0.278,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:22,0.209,0.030102999665900007,0.27500000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:23,-0.248,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
1970-01-01 00:00:24,0.002,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:25,0.675,1.0,0.27500000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:26,0.046,0.030102999665900007,0.800000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:27,-0.478,0.030102999665900007,0.25,0,-0.11,-0.22,-0.11
