,0
0,2.871322e-07
1,0.33966362
2,0.30833948
3,0.0035609305
4,0.021472376
5,0.0502619
6,0.0010752237
7,0.0011923477
8,0.0013470375
9,0.0008009807
10,2.7024149e-05
11,0.0006972915
12,0.00021926074
13,6.0377824e-05
14,2.242972e-05
15,1.420789e-05
16,1.2744414e-05
17,1.2356406e-05
18,0.00052655593
19,0.000102841164
20,0.005038883
21,0.0009273462
22,3.5032972e-05
23,0.00010435719
24,0.00021704876
25,5.91154e-05
26,0.00054214476
27,0.00033761485
28,0.00016063283
29,0.00032921674
30,0.00023879076
31,0.0001869808
32,6.699246e-05
33,0.00051231304
34,6.9339854e-05
35,0.0099069495
36,0.00015091262
37,0.0013723975
38,0.0020550552
39,2.6419495e-05
40,0.00016047504
41,2.1312488e-05
42,7.438932e-07
43,2.5189766e-09
44,6.94976e-08
45,7.278416e-07
46,1.7326512e-06
47,2.441579e-06
48,2.66696e-06
49,2.55868e-06
50,2.314303e-06
51,0.00062034006
52,6.781345e-05
53,0.00039710844
54,0.00025177916
55,0.00015960637
56,0.0001271786
57,0.00012364381
58,0.00022323686
59,0.00034262615
60,9.370507e-05
61,0.0004280237
62,0.004860274
63,2.5034125e-05
64,0.0007236767
65,0.00018315135
66,0.00011526171
67,0.00044694712
68,7.4339296e-05
69,3.0442432e-05
70,7.3992233e-06
71,1.733261e-06
72,7.97004e-07
73,0.00064617966
74,0.00033818494
75,0.0001750951
76,7.375538e-05
77,1.672087e-05
78,2.6154003e-06
79,4.8450613e-07
80,3.3053738e-07
81,5.493385e-07
82,0.0006453085
83,6.319884e-05
84,0.00040301154
85,0.00010799971
86,4.594832e-05
87,0.00053219363
88,6.7024404e-05
89,3.2660806e-05
90,8.671033e-06
91,1.8760704e-06
92,0.0006532868
93,5.7415225e-05
94,3.5369332e-05
95,1.1232385e-05
96,2.841619e-06
97,0.00064437685
98,5.8358193e-05
99,3.5333087e-05
100,0.00052996475
101,7.205512e-05
102,3.5792837e-05
103,9.601074e-06
104,2.031702e-06
105,0.00065352593
106,5.6884903e-05
107,3.4879336e-05
108,0.00053026975
109,7.216787e-05
