,0
0,2.0191674e-08
1,0.3276045
2,0.18129332
3,0.01967231
4,0.0059169224
5,0.030636454
6,0.03449716
7,0.0008163948
8,3.7868544e-05
9,0.00058795343
10,0.0023086732
11,0.00093120924
12,0.0009604039
13,0.00033116888
14,0.00012781293
15,4.3892764e-05
16,0.0050525703
17,0.00024330782
18,0.00011851476
19,3.7381604e-05
20,0.0021886367
21,0.00025333092
22,0.000101886304
23,3.9462273e-05
24,0.0021713197
25,8.4930674e-05
26,0.0019029562
27,0.00018355613
28,0.00012703353
29,0.00033593204
30,0.00033260963
31,5.8206642e-05
32,2.3643863e-05
33,7.62358e-06
34,2.5403378e-06
35,1.0744552e-06
36,6.357809e-07
37,0.0005911081
38,1.335656e-05
39,8.644332e-06
40,3.7531781e-06
41,1.599151e-06
42,8.209575e-07
43,5.471621e-07
44,4.4973203e-07
45,4.1557678e-07
46,4.039416e-07
47,3.997223e-07
48,3.9764063e-07
49,3.9612874e-07
50,3.9485914e-07
51,3.9381723e-07
52,3.9301514e-07
53,3.924318e-07
54,3.9202936e-07
55,3.9176092e-07
56,3.9158564e-07
57,3.9147446e-07
58,3.914026e-07
59,3.9135847e-07
60,3.9132905e-07
61,0.0005948766
62,1.3046325e-05
63,8.482147e-06
64,0.00053355185
65,1.8416098e-05
66,1.02357235e-05
67,0.0005285325
68,1.8767058e-05
69,1.0329408e-05
70,0.0005281978
71,1.8813462e-05
72,1.0358491e-05
73,0.0005280259
74,1.883942e-05
75,1.03724005e-05
76,0.00052795786
77,1.884838e-05
78,1.037668e-05
79,4.1564044e-06
80,1.6839654e-06
81,8.4088487e-07
82,5.547351e-07
83,4.5500187e-07
84,4.201373e-07
85,4.077925e-07
86,4.027429e-07
87,3.998544e-07
88,3.9766635e-07
89,3.9588545e-07
90,3.9448375e-07
91,3.9343973e-07
92,3.9270128e-07
93,3.9219827e-07
94,3.91867e-07
95,3.9165278e-07
96,3.9151598e-07
97,3.914294e-07
98,3.9137532e-07
99,3.9134116e-07
100,3.9131868e-07
101,3.9130484e-07
102,3.912957e-07
103,3.9129011e-07
104,3.9128665e-07
105,3.912832e-07
106,3.912819e-07
107,3.9128102e-07
108,3.9128014e-07
109,3.9128014e-07
110,3.9127931e-07
111,3.9127886e-07
112,3.9127886e-07
113,3.9127931e-07
114,3.9127886e-07
115,3.9127886e-07
116,3.9127846e-07
117,3.9127886e-07
118,3.9127931e-07
119,3.9127886e-07
120,3.9127931e-07
121,3.9127846e-07
122,3.9127886e-07
123,3.9127846e-07
124,3.9127846e-07
125,3.9127886e-07
126,3.9127886e-07
127,3.9127886e-07
128,3.9127886e-07
129,3.9127886e-07
130,3.9127886e-07
131,3.9127886e-07
132,3.9127886e-07
133,3.9127886e-07
134,3.9127886e-07
135,3.9127886e-07
136,3.9127886e-07
137,3.9127886e-07
138,3.9127886e-07
