,0
0,1.0111602e-06
1,5.7801582e-05
2,0.00019812194
3,0.00043247736
4,0.0003949474
5,8.603818e-06
6,0.00025650344
7,6.653183e-05
8,0.0004177568
9,1.0015254e-05
10,8.114198e-06
11,0.00034913488
12,0.00022982691
13,9.755671e-05
14,0.0002247125
15,0.001609936
16,0.0014494102
17,0.0049484186
18,4.1141047e-07
19,0.004161332
20,0.0028981867
21,6.53346e-05
22,8.915674e-06
23,0.00032417584
24,0.00015246643
25,1.3639156e-05
26,6.8066734e-06
27,3.529441e-05
28,4.7107125e-05
29,3.8440034e-05
30,2.1828582e-05
31,7.775924e-06
32,7.4051127e-07
33,8.770312e-07
34,6.2625504e-06
35,0.0004515742
36,4.6324956e-05
37,8.058078e-05
38,0.00025692646
39,0.00012297154
40,0.00018657878
41,0.0013604935
42,2.5285837e-05
43,2.7784774e-06
44,0.00068703515
45,0.000540936
46,2.4044844e-05
47,0.0004610653
48,0.0005278686
49,1.5990747e-06
50,0.0006954154
51,0.00088493497
52,0.00035039763
53,0.0002982389
54,0.00014980056
55,6.306918e-05
56,2.7696924e-05
57,1.657073e-05
58,1.53713e-05
59,1.876121e-05
60,0.00040478524
61,6.7624394e-05
62,9.477118e-05
63,8.614083e-05
64,6.626063e-05
65,4.774758e-05
66,3.389582e-05
67,2.4394583e-05
68,1.805894e-05
69,0.00045409315
70,5.0740142e-05
71,5.680155e-05
72,4.2720418e-05
73,2.7460199e-05
74,0.00043746474
75,5.1420513e-05
76,5.2743148e-05
77,3.746172e-05
78,2.3041865e-05
79,1.3742008e-05
80,8.528452e-06
81,5.7561692e-06
82,4.287732e-06
83,3.48386e-06
84,3.010919e-06
85,0.002343235
86,0.00011017175
87,0.00013219612
88,9.1027156e-05
89,0.00032160353
90,8.112483e-05
91,6.747464e-05
92,4.2486467e-05
93,2.4114395e-05
94,0.000454721
95,4.653974e-05
96,0.00032600755
97,9.840559e-05
98,8.6851986e-05
99,5.5765926e-05
100,3.14758e-05
101,1.734916e-05
102,1.0072823e-05
103,6.4885626e-06
104,4.717463e-06
105,3.8046696e-06
106,3.2894227e-06
107,2.9525233e-06
108,2.693413e-06
109,2.470894e-06
110,2.272008e-06
111,2.0951356e-06
112,1.9414533e-06
113,1.8113903e-06
114,1.703839e-06
115,1.616453e-06
116,1.5462554e-06
117,1.4901665e-06
118,1.4453464e-06
119,1.4093835e-06
120,1.380315e-06
121,1.3566175e-06
122,1.3371179e-06
123,1.3209524e-06
124,1.3074657e-06
125,1.2961495e-06
126,0.0005707662
127,2.617408e-05
128,3.2423613e-05
129,2.4054872e-05
130,1.4609969e-05
