,0
0,6.405399e-07
1,0.7066582
2,0.44543627
3,0.2698917
4,0.14778422
5,0.0695649
6,0.00039959117
7,0.0009735255
8,0.107563294
9,0.10030191
10,0.09194123
11,0.06227297
12,0.001600986
13,0.030217366
14,0.00838584
15,0.0037643083
16,0.08597366
17,0.019482391
18,0.0022075027
19,0.0044599655
20,0.0045662294
21,0.0004317227
22,0.05398856
23,0.010551027
24,2.8602439e-05
25,0.060492337
26,0.46921358
27,0.0011634141
28,0.001617746
29,0.0042824117
30,0.0001200032
31,0.0006001931
32,1.5275053e-05
33,0.020049805
34,0.0033746834
35,0.0022852775
36,0.0003872971
37,0.0003891155
38,0.018504603
39,0.0031887405
40,0.00013972013
41,0.0056720544
42,0.00520256
43,0.1830862
44,0.14061779
45,0.069381595
46,0.00024589564
47,0.0010722694
48,0.017339172
49,0.0016997689
50,0.0384217
51,1.6400618e-05
52,0.009804476
53,0.000493138
54,0.0026434418
55,0.07303623
56,0.009847199
57,5.994621e-06
58,0.0684219
59,0.018864527
60,0.0034920922
61,0.0045360895
62,0.00015863468
63,0.0019036452
64,0.017103203
65,0.008479568
66,2.75573e-05
67,0.00090603455
68,0.0014218652
69,0.073161274
70,5.405751e-08
71,0.0006076671
72,1.5095114e-05
73,0.0024968605
74,1.8736742e-05
75,3.6034286e-05
76,0.0028012602
77,2.172677e-05
78,0.002152696
79,0.0020564971
80,0.004384071
81,0.00054349226
82,0.00038850997
83,0.0002691164
84,0.0002914085
85,0.019080969
86,0.0064039966
87,1.1608603e-05
88,0.00036545916
89,0.0012781591
90,0.0013538299
91,0.00014895572
92,0.00030689547
93,0.003739413
94,0.00045563155
95,0.00037712939
96,0.00025115587
97,8.312833e-05
98,0.0006918259
99,0.0013859271
100,0.0001237351
101,1.7270395e-05
102,4.7559786e-07
103,1.956358e-06
104,0.0006082403
105,0.00011939572
106,0.016439348
107,0.006144653
108,1.4638528e-05
109,0.00036504018
110,0.00025615326
111,0.00028433063
112,0.036105864
113,0.010090157
114,7.287656e-09
115,0.00038995064
116,0.00024658663
117,0.05826965
118,0.014246303
119,0.0029059541
120,0.00021560892
121,2.3557881e-05
122,2.7695668e-09
123,0.033060372
124,0.01012944
125,3.134798e-07
126,0.00040501033
127,0.04683681
128,5.5709184e-05
129,0.0016114792
130,0.00016457764
131,0.00034393446
132,7.2757015e-05
133,0.0007351673
134,0.00022169258
135,0.0011790359
136,0.0002270106
137,0.0010395487
138,0.00017553153
139,0.0011764152
140,0.000112911985
141,0.025231702
142,0.004117899
143,0.000123627
144,0.00031733696
145,0.00027594564
146,0.0002893944
147,0.0002828543
148,0.00027908763
149,8.540074e-05
150,0.0006879631
151,0.00013272716
152,0.00070849125
153,0.00020062184
154,0.00028606466
155,0.00026579064
156,0.0037274293
157,0.0022031413
158,9.373297e-05
159,0.00031472088
160,9.492085e-05
161,0.00064465357
162,0.001867607
163,0.0018810235
164,0.014006114
