timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
1970-01-01 00:00:00,0.441,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:01,0.289,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:02,-0.85,1.0,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:03,-0.056,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:04,0.204,0.030102999665900007,0.875,0,-0.11,-0.22,-0.11
1970-01-01 00:00:05,-0.5670000000000001,0.030102999665900007,0.324999988079,0,-0.11,-0.22,-0.11
1970-01-01 00:00:06,-1.46,1.0,0.899999976158,0,-0.11,-0.22,-0.11
1970-01-01 00:00:07,0.025,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:08,-0.095,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
1970-01-01 00:00:09,0.754,1.0,0.324999988079,0,-0.11,-0.22,-0.11
1970-01-01 00:00:10,-0.319,0.030102999665900007,0.27500000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:11,0.197,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:12,0.4370000000000001,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:13,1.5630000000000002,1.0,0.550000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:14,-0.816,0.030102999665900007,0.975000023842,0,-0.11,-0.22,-0.11
1970-01-01 00:00:15,-0.31,0.030102999665900007,0.17499999702,0,-0.11,-0.22,-0.11
1970-01-01 00:00:16,-0.377,0.030102999665900007,0.125,0,-0.11,-0.22,-0.11
1970-01-01 00:00:17,0.047,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:18,-0.336,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:19,-0.698,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:20,0.062,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:21,-1.45,0.030102999665900007,0.300000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:22,0.01,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:23,1.145,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:24,0.8340000000000001,0.030102999665900007,0.324999988079,0,-0.11,-0.22,-0.11
1970-01-01 00:00:25,-0.467,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:26,-0.345,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:27,-0.662,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:28,-0.688,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:29,0.077,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:30,0.343,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:31,-0.499,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:32,-0.252,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:33,0.253,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:34,-0.078,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:35,0.267,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:36,1.741,1.0,0.34999999404,0,-0.11,-0.22,-0.11
