timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
1970-01-01 00:00:00,-0.084,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:01,0.03,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:02,0.135,1.0,1.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:03,0.133,0.030102999665900007,0.34999999404,0,-0.11,-0.22,-0.11
1970-01-01 00:00:04,0.085,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
1970-01-01 00:00:05,0.191,1.0,0.15000000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:06,0.045,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:07,-0.467,1.0,0.5,0,-0.11,-0.22,-0.11
1970-01-01 00:00:08,-0.039,0.030102999665900007,0.725000023842,0,-0.11,-0.22,-0.11
1970-01-01 00:00:09,-0.145,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
1970-01-01 00:00:10,-0.512,1.0,0.0500000007451,0,-0.11,-0.22,-0.11
1970-01-01 00:00:11,-0.213,0.030102999665900007,0.27500000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:12,0.327,1.0,0.15000000596,0,-0.11,-0.22,-0.11
1970-01-01 00:00:13,0.096,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:14,0.191,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:15,-0.04,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:16,0.423,1.0,0.0750000029802,0,-0.11,-0.22,-0.11
1970-01-01 00:00:17,0.456,0.030102999665900007,0.22499999404,0,-0.11,-0.22,-0.11
1970-01-01 00:00:18,-0.062,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:19,-0.13699999999999998,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:20,-0.256,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:21,-1.284,1.0,0.550000011921,0,-0.11,-0.22,-0.11
1970-01-01 00:00:22,0.015,0.030102999665900007,0.899999976158,0,-0.11,-0.22,-0.11
1970-01-01 00:00:23,-0.33,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:24,0.068,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
1970-01-01 00:00:25,-0.095,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:26,-0.066,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
1970-01-01 00:00:27,0.062,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:28,0.4970000000000001,0.030102999665900007,0.0750000029802,0,-0.11,-0.22,-0.11
1970-01-01 00:00:29,-0.036000000000000004,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:30,-0.126,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:31,0.14300000000000002,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:32,0.142,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:33,0.128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:34,0.321,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:35,0.126,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:36,0.127,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:37,-0.052000000000000005,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:38,-0.389,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:39,0.295,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
1970-01-01 00:00:40,0.262,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:41,0.119,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:42,0.138,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:43,-0.004,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
1970-01-01 00:00:44,0.264,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
